date,text,sentiment
20150217,"IBM, G.E. and Others Create Big Data Alliance A number of big tech companies with an interest in building out the big data market have announced a standard for core elements of a technology framework for data analysis.",
20150223,Google Guns for Apple in Mobile Payments Race The use of so-called proximity payment services is expected to accelerate in the coming year and Google isnäó»t ready to cede the market to companies like Apple and Samsung.,
20150225,"F.C.C. Net Neutrality Rules Clear Hurdle as Republicans Concede to Obama The Republican resistance in Congress surrendered to President Obamaäó»s call to protect an open Internet, with rules likely to be approved by regulators on Thursday.",
20150226,"The Best Cheaper Smartphones: Fewer Features, but Not by Much As companies put efforts into building better phones with lower price tags, a cheaper phone doesn&#8217;t require as many compromises as you might expect.",
20150227,"For Net Neutrality Advocates, a Moment to Celebrate Grassroots advocates cheered the F.C.C.äó»s net neutrality vote even before it happened, while others expressed hesitancy about its scope and skepticism about its staying power.",
20150302,"Microsoft Presents Low-Cost Phones and Windows 10 for Mobile At the Mobile World Congress, the company for the first time showed off the operating system for phones and continued its evolving strategy of delivering low-cost Lumia devices.",
20150302,"Sony Reveals Its Waterproof 10-Inch Tablet, and a Midrange Phone the U.S. Can&#8217;t Have The 10-inch Sony Xperia Z4 tablet is waterproof and dustproof; boasts extremely long battery life and has powerful specs. The Xperia M4 Aqua smartphone is also waterproof and has a two-day battery life, but it will not be sold in the United States.",
20150305,"Actavisäó»s Bond Sale Demonstrates Investor Hunger for High-Yield Debt As government bond yields worldwide get pushed down, corporate debt issuers edging toward junk status are in a sweet spot.",
20150309,"Provideräó»s Dispute With Viacom Highlights Skirmish Over the Cable Bundle As the television industry transitions in the digital age, cable profits are increasingly tied to broadband rather than video.",
20150310,"A New Tool to Investigate Inside Tippers A recent case shows that passing along confidential information can be perilous, even if the intent is something other than insider trading.",
20150313,"F.C.C. Sets Net Neutrality Rules The agency said it would decide on what was acceptable on a case-by-case basis, taking on a more prominent role in the high-speed Internet arena.",
20150318,T-Mobile Aims to Make Phone Plans Easier for Businesses T-Mobile is going after a new growth avenue äóî business customers äóî with simpler phone plans.,
20150323,"Google Fiber Plans Experiment With Targeted Ads for Television While Google Fiber is growing fast, it is still minuscule compared with its traditional rivals. But it shows the potential for delivering specific kinds of ads to local markets.",
20150324,"Facebook May Host News Sitesäó» Content The social media giant is said to be in talks with several news publishers, offering to deliver their content quickly, in exchange for a certain loss of control over their readership.",
20150330,The Path Toward Tomorrow&#8217;s Internet The role of government in nurturing new technology and the rising importance of the Internet of Things were themes of a conference on the next-generation Internet.,
20150331,Verizon Wireless Customers Can Now Opt Out of &#8216;Supercookies&#8217; The move comes in response to criticism on Capitol Hill and elsewhere of the carrieräó»s user tracking program.,
20150414,Twilio Adds Video to Its Offerings for Software Developers A company that makes it possible to add voice or text communications to any application will include video capabilities in its package.,
20150415,"Nokia in Advanced Merger Talks With Alcatel-Lucent The Finnish telecommunications equipment company said it was in talks to buy Alcatel-Lucent of France, a deal that would continue the consolidation of the global industry.",
20150415,Alcatel-Lucent Poses Challenge for Nokia An acquisition would mean another big restructuring and stretch the buyeräó»s industrial expertise. No wonder Nokia investors are skeptical.,
20150416,Nokia Agrees to $16.6 Billion Takeover of Alcatel-Lucent The combined company is expected to become the worldäó»s second-largest telecom equipment manufacturer behind Ericsson of Sweden.,
20150417,"Jackpots for Local TV Stations in F.C.C. Auction of Airwaves The Federal Communications Commission is trying to persuade hundreds of TV stations to part with some of the most desirable airwaves, which would be acquired by mobile providers.",
20150422,"Verizon Tops Forecasts and Defends Cable Packages  Verizon added 565,000 wireless subscribers in the quarter, up 4.8 percent. The companyäó»s first-quarter net income was $4.22 billion, or $1.02 a share.",
20150423,Market Edges Higher on a Full Day of Earnings News News of Google&#8217;s low-cost phone service and word that China will allow foreign companies to handle bank card transactions pleased investors.,
20150423,"Google Introduces Wireless Service Called Project Fi The service aims to blend several communication tools &#8212; cellular calls, online calls like Skype &#8212; into a single phone number and service.",
20150423,"Disney Joins in Criticism of Verizonäó»s Cable Plan A dispute between Verizon and TV networks widened, as Disney said that the company&#8217;s smaller FiOS packages violated agreements with its cable networks.",
20150424,Resistance to VerizonŒæFiOS Promotion Disney and Fox said they would not run a commercial for FiOS&#8217;s new cable package on some of their channels.,
20150427,"Comcast-Time Warner Cable Dealäó»s Collapse Leaves Frustrated Customers Out in the Cold As soon as Comcast withdrew, Charter Communications was reported to be exploring a new bid for Time Warner Cable, but some predict consumers will lose no matter who buys whom.",
20150428,"ESPN Sues Verizon Over New Cable Packages   The network, owned by Disney, says that the carrier&#8217;s new FiOS cable packages violate its contract.",
20150501,"A Worse-Than-Expected $55 Million First-Quarter Loss for DreamWorks Animation Jeffrey Katzenberg, DreamWorks Animation&#8217;s chief executive, says this is &#8216;a transitional year&#8217; for the studio.",
20150505,"Joseph Lechleider, a Father of the DSL Internet Technology, Dies at 82 Mr. Lechleider helped invent DSL technology, which enabled phone companies to offer high-speed web access over their infrastructure of copper wires.",
20150505,"Europe Moving Toward Single Digital Market If proposals become law, companies like Netflix could offer services without making separate licensing deals in 28 countries.",
20150506,"Gains Across the Disney Empire Lift Earnings 10% Strong results in theme parks, as well as consumer products and broadcasting, made up for profit declines in movies and cable.",
20150508,"Google, Dominant in Search, Tries Disruptor Role in Wireless and Broadband Googleäó»s foray into cellular and broadband is a strategic move aimed at enhancing its position in search and exploiting new profit opportunities.",
20150512,"Daily Report: Verizon to Buy AOL for $4.4 Billion in Cash The move to buy AOL at $50 a share, a 17 percent premium over its closing price Monday, is an effort to expand Verizonäó»s digital and video offerings.",
20150512,"Deal Talks for Here Mapping Service Expose Reliance on Location Data If a new owner decides to restrict access to Hereäó»s vast trove of mapping data, some of the largest tech companies could find themselves relying on Googleäó»s mapping services once more.",
20150512,Verizon Wireless and Sprint to Pay $158 Million to Settle Billing Investigations Verizon agreed to pay $90 million and Sprint $68 million to settle F.C.C. investigations into millions of dollars of unauthorized charges that appeared on customersäó» cellphone bills.,
20150513,"Verizon Bets on Video Ads in $4 Billion Deal for AOL Verizonäó»s $4.4 billion all-cash deal for AOL illustrates how the communications industry has changed, even if the underlying rationale has not.",
20150513,"Rise in Long-Term Interest Rates Pushes Down Market Stock indexes drifted in afternoon trading, trimming much of an early slump. Traders weighed the implications of a global slide in bond prices.",
20150513,"AOL, a Digital Pioneer, With Another Chance to Reshape Itself Acquisitions were once a symbol of the company, but the onetime Internet titan had in recent years been dogged by rumors of deals it should pursue.",
20150513,"Verizonäó»s Dumb Pipes Are No Smarter With AOL The video ad tech business may be the prize, but it faces threats from Google and others. This is just another silly deal involving AOL.",
20150513,Verizon-AOL Deal Put Together by Boutique Advisers Credit for putting together the $4.4 billion deal goes to LionTree Advisors and Guggenheim Partners for Verizon and Allen & Company for AOL.,
20150513,"For Verizon and AOL, Mobile Is a Magic Word The Verizon-AOL deal is just the latest corporate reaction to a staggering shift in the way people across the globe get their news and entertainment.",
20150513,"Bill Simmons Absent From ESPNäó»s Upfront Presentation Reporters attending ESPNäó»s annual pitch to advertisers spent more time on questions about the firing of Mr. Simmons, a popular columnist and head of the Grantland website.",
20150514,Deutsche Telekomäó»s Earnings Beat Expections A weak euro and the companyäó»s United States operations bolstered its first-quarter pretax profit to ä‰å4.6 billion.,
20150514,"Verizon&#8217;s Deal for AOL Is a Push Into the Technology of Advertising In a merger with Verizon, AOL would gain a wealth of consumer data that it could use to personalize and target marketing messages. Others are skeptical of the effort.",
20150514,"Verizon Takes to the Battlefield  Verizon&#8217;s deal to buy AOL, which barely registers in financial terms, may be the signature transaction that vanquishes all perceptions of the company as a stodgy utility.",
20150514,"Daily Report: Technology Behind Advertising Is at the Heart of Verizon&#8217;s Deal for AOL In a merger with Verizon, AOL would gain a wealth of consumer data that it could use to personalize and target marketing messages. Others are skeptical of the effort.",
20150520,"Vodafone Returns to Quarterly Growth The British company posted its first quarterly revenue gain in almost three years, helped by its emerging markets business and pointing to a recovery.",
20150521,"Unlike You, Your Facebook Account Can Be Immortal The social network lets you assign a sort of executor of your Facebook estate who can update your cover photo and post information.",
20150527,AOL Discloses It Had 3 Suitors Besides Verizon Itäó»s unclear who the mystery bidders were before the Internet company decided to sell itself to Verizon for $4.4 billion.,
20150529,"How Netflix Keeps Finding Itself on the Same Side as Regulators The invisible hand of Netflix has been at work influencing policy and proposed mergers in the cable, broadband and media businesses.",
20150601,"For Charter Communications Chief, Time Warner Cable Is a Long-Sought Prize With last weekäó»s cable deal, Thomas M. Rutledge stands to become one of the most powerful people in the Internet and television industries.",
20150602,"Customer Satisfaction With TV, Internet and Phone Service at 7-Year Low, Study Finds Americans have long expressed dissatisfaction with their cable and Internet service. This year, they seem to have grown even more dissatisfied.",
20150603,"Republicans Resist F.C.C. Proposal for Lifeline Broadband Subsidies Lawmakers at a Senate hearing did not dispute the benefits of broadband, but said the current Lifeline program for poor Americans had been mismanaged.",
20150603,"Huffington Post in Limbo at Verizon It is not completely clear what Verizon might want with The Huffington Post or how a relationship between them might work. The future role of the siteäó»s founder, Arianna Huffington, is also uncertain.",
20150604,"Mary Schapiro and Richard Kovacevich to Join Hedge Fund The appointments add two more prominent names to Hudson Executive Capital, an activist hedge fund that aims to be helpful to companies.",
20150605,Dish Network Joins Deal Mania With Bid for T-Mobile A deal would provide an answer to what Dish plans to do with its vast wireless spectrum holdings.,
20150605,"Questions on Spectrum Animate T-Mobile-Dish Merger Talks T-Mobile is angling for more low-frequency airwaves, while Dish Networks has amassed mid-spectrum airwaves, until recently thought to be much less valuable.",
20150609,European Cloud Companies Play Up Privacy Credentials A growing number of European cloud computing companies are trying to take on American competitors like Google and Microsoft by playing up their privacy credentials,
20150611,Court Denies Requests to Keep New Net Neutrality Rules From Taking Effect on Friday The United States Court of Appeals for the District of Columbia Circuit denied numerous petitions to keep new Internet regulations from going into effect.,
20150618,F.C.C. to Fine AT&amp;T for Slowing Data Speeds of Some Customers The commission said the wireless carrier misled consumers with unlimited data plans when it slowed their service after they had used a certain amount of data.,
20150618,"In Report on Data Collection Practices, WhatsApp and AT&#038;T Fail the Test In a report about data privacy published by the Electronic Frontier Foundation this week, tech companies like Yahoo, Apple and Adobe earned top marks, while WhatsApp and AT&T came in last.",
20150619,"Arianna Huffington Renews Contract for Four Years Ms. Huffingtonäó»s contract had expired this year, and there was speculation she might leave after the publicationäó»s parent company, AOL, was acquired by Verizon.",
20150624,Verizon Completes AOL Takeover The completion of the deal paves the way for the start of Verizonäó»s mobile-first video service.,
20150626,"F.C.C. Chairman Sees No Need to Set Aside More Airwaves for Smaller Cell Carriers Tom Wheeler, head of the Federal Communications Commission, says the agency is already doing enough to increase competition among wireless companies.",
20150629,"Fate of Domestic Partner Benefits in Question After Marriage Ruling  With same-sex marriage now a right, some companies are likely to deliver what feels like an ultimatum: Marry within a certain time frame, or lose your partneräó»s health care coverage.",
20150630,"AOL in Deal With Microsoft to Take Over Display Ad Business AOL will take over management and sales of display, mobile and video advertising that appears on Xbox, Skype and other Microsoft products in several countries.",
20150630,"Daily Report: AOL to Take Over Display Advertising for Microsoft When the deal for Verizon to buy AOL was announced last month, executives from both companies said AOL was an appealing acquisition because of its advertising technology. On Monday, AOL showed some of that value in announcing a deal with Microsoft",
20150702,Chiefs of T-Mobile and Sprint Spar on Twitter The penchant of T-Mobileäó»s chief executive to bluntly criticize the competition has appeared to rub off on the chief executive of another wireless carrier.,
20150715,Verizon to Add Vice Content to Its Coming Mobile Video Service The communications giant has teamed up with the youth-oriented media company in a multiyear deal as both companies hope to expand their reach.,
20150716,"Netflix Posts Mixed Results, but New Memberships Surge Revenue was up and profits down in the second quarter, but the number of new streaming members hits a record.",
20150717,"F.C.C. Votes to Limit Discounts in Airwaves Auction The Federal Communications Commission rewrote rules on small-business discounts for a coming auction, partly in response to actions by Dish Network.",
20150721,"Security Researchers Find a Way to Hack Cars Early next month, two security researchers plan to detail how they were able to hack into a Jeep remotely and control the lights, brakes and steering from the Internet. Their discovery impacts some cars sold by Fiat Chrysler from late 2013 to 2015.",
20150722,"Weak Earnings Send Market Sliding Downward Stocks veered lower in afternoon trading, weighed down by weak results from IBM, United Technologies and other companies. Telecom stocks were among the biggest decliners.",
20150727,"Netflix Refines Its DVD Business, Even as Streaming Unit Booms Instead of ignoring its DVD-by-mail operation that was dwindling but still bringing in hundreds of millions of dollars in profits every year, the company concentrated on efficiency.",
20150814,"A Conversation With Glenn Lurie, Chief of AT&#038;T Mobility AT&Täó»s chief of mobile, Glenn Lurie, discusses easy-to-understand phone plans and the companyäó»s acquisition of DirecTV.",
20150818,"Many Black Lawyers Navigate a Rocky, Lonely Road to Partner Only a relative handful of African-American lawyers persevere on the years-long path to joining a law firmäó»s lucrative leadership circle.",
20150818,"Pivotal Software Gets a New Leader and Announces Strong Cloud Revenue Paul Maritz is stepping aside as chief executive of Pivotal Software. Pivotal, the cloud-computing spinoff of EMC, also announced strong growth in cloud subscriptions.",
20150826,"A Conversation With David von Spreckelsen Mr. von Spreckelsen is president of Toll Brothers City Living, New York, a division of the luxury home builder Toll Brothers that he started in 2004",
20150903,Choosing the Best Smartphone Plan for You The end of the two-year contract has spawned something perhaps more nefarious äóî endlessly bewildering options. We waded through them and found the best bets.,
20150908,"Patrick Drahi Positions Himself to Be a Player in U.S. Cable Mr. Drahi, a French-Israeli billionaire, has charted a course to prominence in the cable industry that prizes expansion and relies heavily on debt.",
20150908,"Verizon to Offer Free Mobile TV, With an Eye on Millennials Aimed at millennials, the service, Go90, will be available to all users, not just Verizon customers. It will include shows from Comedy Central, Food Network, ESPN, NFL Network and Discovery.",
20150918,Wall St. Is Mixed Ahead of Fed Statement Cablevision shares were soaring after the company agreed to be sold to the French company Altice.,
20150918,"The Dolans, the Clan That Built the Cablevision Empire, Say Goodbye The fractious family that has loomed large over New York City is bidding goodbye to the company that caused so much angst, and made them rich.",
20150923,"Siri, Apple Music and Other iPhone Questions We asked readers to send us questions about Appleäó»s newest smartphones, the iPhone 6s and 6s Plus, which go on sale Friday. Here are some answers.",
20151001,Paul Taubman Taking Reins of Investment Bank With Blackstone Ties Paul J. Taubman is heading a publicly traded investment bank formed from the merger of his own operations and the advisory arm of the Blackstone Group.,
20151001,Putting Mobile Ad Blockers to the Test Two tests were carried out with ad blockers: one to measure how much loading times were improved and the second to study battery life.,
20151005,"Unwrapping the Cable TV Bundle Industry analysts agree that the cable TV bundle of channels is in trouble, but it is less clear what would replace it, or at what cost.",
20151008,"Huffington Post Workers Plan to Unionize Editorial staff members of the news and aggregation site said they would join Writers Guild of America, East.",
20151014,"Hacking for Security, and Getting Paid for It A host of tech companies now offer hackers bounties for reporting the flaws they find in their technology, a significant shift from the industryäó»s past response.",
20151020,"Modest Gain for the Market, but Energy Stocks Decline A report on Chinaäó»s economy sent the price of oil and other commodities lower. Weight Watchers doubled in value after Oprah Winfrey said she was taking a stake.",
20151021,"A Conversation With Ben H. Shaoul Mr. Shaoul, 38, is the founder and principal of the Magnum Real Estate Group, which acquires, develops and manages residential and retail property in Manhattan and Brooklyn.",
20151022,"Lease a Smartphone or Buy It? The Pros and Cons Itäó»s cheaper to own your smartphone outright, but early-upgrade plans from Apple and wireless carriers offer some other advantages.",
20151102,"Lotto Campaign Ribbing the Rich Seizes a Moment  The advertising industry has made the caricature of the rich snob who doesnäó»t know, or care, about the struggles of ordinary Americans a popular target.",
20151104,"Verizon and N.B.A. Form Partnership for Go90 Content The agreement will bring daily league highlights, new original series and access to some live games to Verizonäó»s mobile video streaming service Go90.",
20151111,"T-Mobile Exempts Some Video From Some Plans&#8217; Data Limits  Streaming video from Netflix, HBO and other leading services will no longer count toward data limits under T-Mobileäó»s higher data plans.",
20151112,T-Mobile Video Plan Could Test F.C.C.&#8217;s New Net Neutrality Rules The plan from T-Mobile USA to allow unlimited streaming of some video services may become the first test of the government&#8217;s rules to prevent favoritism on the Internet.,
20151113,Anheuser-Busch InBeväó»s Plan to Finance Beer Deal Data suggests that the brewer is avoiding about $300 million of outlays to lenders by self-arranging $75 billion of debt to buy SABMiller.,
